FrameId	Name	Kegg	InChI	Smiles	Gibbs-0
CPD-9026	5-formyl-3-hydroxy-2-methylpyidine-4-carboxylate	NIL	InChI=1S/C8H7NO4/c1-4-7(11)6(8(12)13)5(3-10)2-9-4/h2-3,11H,1H3,(H,12,13)/p-1	CC1(C(=C(C(=CN=1)C=O)C(=O)[O-])O)	-65.48534
CPD-15779	2-(2-methylpyridin-3-yl)ethanol	NIL	InChI=1S/C8H11NO/c1-7-8(4-6-10)3-2-5-9-7/h2-3,5,10H,4,6H2,1H3	CC1(N=CC=CC=1CCO)	101.982315
CPD-14668	(3<i>S</i>)-&beta;-phenylalanine	C20488	InChI=1S/C9H11NO2/c10-8(6-9(11)12)7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1	C(=O)([O-])CC([N+])C1(C=CC=CC=1)	61.93232
CPD-18883	3-acetylpyridine	NIL	InChI=1S/C7H7NO/c1-6(9)7-3-2-4-8-5-7/h2-5H,1H3	CC(=O)C1(C=CC=NC=1)	67.18784
D-TYROSINE	D-tyrosine	NIL	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m1/s1	C(C(CC1(C=CC(O)=CC=1))[N+])(=O)[O-]	22.452318
CPD-16803	3,6-dihydroxypyridine-2,5-dione	NIL	InChI=1S/C5H3NO4/c7-2-1-3(8)5(10)6-4(2)9/h1,7H,(H,6,9,10)	C1(O)(=NC(=O)C(O)=CC(=O)1)	-108.73664
CPD-216	D-phenylalanine	C02265	InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m1/s1	C([O-])(=O)C([N+])CC1(C=CC=CC=1)	61.93232
PYRIDINE	pyridine	C00747	InChI=1S/C5H5N/c1-2-4-6-5-3-1/h1-5H	C1(=CC=CC=N1)	93.68561
CPD-12151	D-histidine	NIL	InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)/t5-/m1/s1	C1(N=CNC=1CC(C([O-])=O)[N+])	35.000095
CPD-562	trans-2,3-epoxysuccinate	C03548	InChI=1S/C4H4O5/c5-3(6)1-2(9-1)4(7)8/h1-2H,(H,5,6)(H,7,8)/p-2/t1-,2-/m1/s1	C([O-])(=O)C1(C(C([O-])=O)O1)	-159.42601
CPD-10689	norspermine	NIL	InChI=1S/C9H24N4/c10-4-1-6-12-8-3-9-13-7-2-5-11/h12-13H,1-11H2/p+4	C([N+]CCC[N+]CCC[N+])CC[N+]	296.5784
CPD-8860	propionitrile	NIL	InChI=1S/C3H5N/c1-2-3-4/h2H2,1H3	CCC#N	58.825603
CPD-8981	&beta;-alaninamide	NIL	InChI=1S/C3H8N2O/c4-2-1-3(5)6/h1-2,4H2,(H2,5,6)/p+1	C(CC(N)=O)[N+]	48.458035
D-FUCONATE	D-fuconate	NIL	InChI=1S/C6H12O6/c1-2(7)3(8)4(9)5(10)6(11)12/h2-5,7-10H,1H3,(H,11,12)/p-1/t2-,3+,4+,5-/m1/s1	CC(O)C(O)C(O)C(O)C(=O)[O-]	-119.75975
OH-PYR	hydroxypyruvate	C00168	InChI=1S/C3H4O4/c4-1-2(5)3(6)7/h4H,1H2,(H,6,7)/p-1	C(C(=O)C([O-])=O)O	-118.41871
HCN	hydrogen cyanide	C01326	InChI=1S/CHN/c1-2/h1H	C#N	38.881126
BETA-AMINOPROPIONITRILE	&beta;-aminopropionitrile	C05670	InChI=1S/C3H6N2/c4-2-1-3-5/h1-2,4H2/p+1	C(C#N)C[N+]	78.07579
CPD-547	3-hydroxy-3-methylglutarate	C03761	InChI=1S/C6H10O5/c1-6(11,2-4(7)8)3-5(9)10/h11H,2-3H2,1H3,(H,7,8)(H,9,10)/p-2	CC(CC([O-])=O)(CC([O-])=O)O	-120.06928
CPD-13584	cyanide	C00177	InChI=1S/CN/c1-2/q-1	[C-]#N	-32.41206
CPD-8861	crotononitrile	NIL	InChI=1S/C4H5N/c1-2-3-4-5/h2-3H,1H3/b3-2+	CC=CC#N	82.80561
CPD-603	3-cyano-L-alanine	C02512	InChI=1S/C4H6N2O2/c5-2-1-3(6)4(7)8/h3H,1,6H2,(H,7,8)/p-1/t3-/m0/s1	C(CC(N)C(=O)[O-])#N	-13.816459
CYCASIN	cycasin	C01418	InChI=1S/C8H16N2O7/c1-10(15)9-3-16-8-7(14)6(13)5(12)4(2-11)17-8/h4-8,11-14H,2-3H2,1H3/b10-9-/t4-,5-,6+,7-,8-/m1/s1	CN(=O)=NCOC1(OC(CO)C(O)C(O)C(O)1)	-70.47206
RICININE	ricinine	C01526	InChI=1S/C8H8N2O2/c1-10-4-3-7(12-2)6(5-9)8(10)11/h3-4H,1-2H3	CN1(C=CC(OC)=C(C#N)C(=O)1)	59.12897
CPD-521	oxaloacetate 4-methyl ester	C03716	InChI=1S/C5H6O5/c1-10-4(7)2-3(6)5(8)9/h2H2,1H3,(H,8,9)/p-1	COC(=O)CC(=O)C(=O)[O-]	-135.32645
CPD-10275	(2S)-methylbutanenitrile	NIL	InChI=1S/C5H9N/c1-3-5(2)4-6/h5H,3H2,1-2H3/t5-/m0/s1	CCC(C)C#N	101.340096
7-CYANO-7-DEAZAGUANINE	preQ<sub>0</sub>	C15996	InChI=1S/C7H5N5O/c8-1-3-2-10-5-4(3)6(13)12-7(9)11-5/h2H,(H4,9,10,11,12,13)	C12(=C(C(NC(=N1)N)=O)C(=CN2)C#N)	48.356598
CPD0-1336	3-nitrilo-L-alanine	NIL	InChI=1S/C3H4N2O2/c4-1-2(5)3(6)7/h2H,5H2,(H,6,7)/p-1/t2-/m0/s1	C([O-])(=O)C(N)C#N	-35.978706
CPD-17747	3-hydroxy-4-methyl-L-proline	NIL	InChI=1S/C6H11NO3/c1-3-2-7-4(5(3)8)6(9)10/h3-5,7-8H,2H2,1H3,(H,9,10)/t3-,4-,5-/m0/s1	CC1(C[N+]C(C(=O)[O-])C(O)1)	2.4323127
N-METHYLPHENYLETHANOLAMINE	N-methylphenylethanolamine	C03711	InChI=1S/C9H13NO/c1-10-7-9(11)8-5-3-2-4-6-8/h2-6,9-11H,7H2,1H3/p+1	C[N+]CC(C1(=CC=CC=C1))O	142.58362
CPD-13339	(2<i>Z</i>,4<i>E</i>)-2-hydroxyhexa-2,4-dienedioate	C02501	InChI=1S/C6H6O5/c7-4(6(10)11)2-1-3-5(8)9/h1-3,7H,(H,8,9)(H,10,11)/p-2/b3-1+,4-2-	C([O-])(=O)C=CC=C(O)C(=O)[O-]	-121.683754
ACRYLONITRILE	acrylonitrile	C01998	InChI=1S/C3H3N/c1-2-3-4/h2H,1H2	C=CC#N	59.983364
3-CYANOPYRIDINE	3-cyanopyridine	NIL	InChI=1S/C6H4N2/c7-4-6-2-1-3-8-5-6/h1-3,5H	C(C1(=CN=CC=C1))#N	79.47449
CPD-17658	3-hydroxy-4-methoxymandelate	NIL	InChI=1S/C9H10O5/c1-14-7-3-2-5(4-6(7)10)8(11)9(12)13/h2-4,8,10-11H,1H3,(H,12,13)/p-1	COC1(=CC=C(C=C(O)1)C(C(=O)[O-])O)	-60.101967
CPD-8864	glutaronitrile	NIL	InChI=1S/C5H6N2/c6-4-2-1-3-5-7/h1-3H2	C(#N)CCCC#N	85.48673
N-FORMYL-N-HYDROXY-AMINOACETATE	<i>N</i>-formyl-<i>N</i>-hydroxy-aminoacetate	NIL	InChI=1S/C3H5NO4/c5-2-4(8)1-3(6)7/h2,8H,1H2,(H,6,7)/p-1	C(C(=O)[O-])N(O)C=O	-126.90757
CPD-10229	5-deoxy-5-amino-3-dehydroquinate	C12109	InChI=1S/C7H11NO5/c8-3-1-7(13,6(11)12)2-4(9)5(3)10/h3,5,10,13H,1-2,8H2,(H,11,12)/t3-,5+,7-/m1/s1	C(=O)([O-])C1(O)(CC(=O)C(O)C([N+])C1)	-66.25769
CPD-13148	5-hydroxypyrrole-2-carboxylate	NIL	InChI=1S/C5H5NO3/c7-4-2-1-3(6-4)5(8)9/h1-2,6-7H,(H,8,9)/p-1	C1(C=C(O)NC(C(=O)[O-])=1)	-57.387577
N-ACETYLARYLAMINE	<i>N</i>-phenylacetamide	C07565	InChI=1S/C8H9NO/c1-7(10)9-8-5-3-2-4-6-8/h2-6H,1H3,(H,9,10)	CC(=O)NC1(C=CC=CC=1)	88.190094
CPD-11627	(<i>S</i>)-nipecotate	NIL	InChI=1S/C6H11NO2/c8-6(9)5-2-1-3-7-4-5/h5,7H,1-4H2,(H,8,9)/t5-/m0/s1	C1(CCC(C([O-])=O)C[N+]1)	47.442318
3-OH-BENZYL-ALCOHOL	3-hydroxybenzyl alcohol	C03351	InChI=1S/C7H8O2/c8-5-6-2-1-3-7(9)4-6/h1-4,8-9H,5H2	C(C1(C=CC=C(C=1)O))O	34.40897
CPD-20799	(<i>R</i>)-nipecotate	NIL	InChI=1S/C6H11NO2/c8-6(9)5-2-1-3-7-4-5/h5,7H,1-4H2,(H,8,9)/t5-/m1/s1	C1(CCC(C([O-])=O)C[N+]1)	47.442318
CPD-11619	D-pipecolate	NIL	InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)/t5-/m1/s1	C1(CCCC(C([O-])=O)[N+]1)	47.442318
CPD-10149	guanidinodeoxy-<i>scyllo</i>-inositol	NIL	InChI=1S/C7H15N3O5/c8-7(9)10-1-2(11)4(13)6(15)5(14)3(1)12/h1-6,11-15H,(H4,8,9,10)/p+1/t1?,2-,3+,4?,5?,6?	C(N)(N)=[N+]C1(C(O)C(O)C(O)C(O)C(O)1)	15.845876
L-PIPECOLATE	L-pipecolate	C00408	InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)/t5-/m0/s1	C1(CCCC(C([O-])=O)[N+]1)	47.442318
CPD-806	<I>N</I>-ethylammeline	C06557	InChI=1S/C5H9N5O/c1-2-7-4-8-3(6)9-5(11)10-4/h2H2,1H3,(H4,6,7,8,9,10,11)	CCNC1(N=C(N=C(N)N=1)O)	92.8601
CPD-11572	5-hydroxymethylfurfural	C11101	InChI=1S/C6H6O3/c7-3-5-1-2-6(4-8)9-5/h1-3,8H,4H2	[CH](=O)C1(OC(CO)=CC=1)	-24.99328
CPD-13036	L-<i>xylo</i>-3-hexulose	NIL	InChI=1S/C6H12O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-5,7-11H,1-2H2/t3-,4+,5+/m0/s1	C(O)C(O)C(O)C(=O)C(O)CO	-94.166565
CPD-17104	2-(dihydroxymethyl)furan	NIL	InChI=1S/C5H6O3/c6-5(7)4-2-1-3-8-4/h1-3,5-7H	C(O)(O)C1(OC=CC=1)	-33.103283
CPD-17100	furan-2,5-dicarbaldehyde	C20899	InChI=1S/C6H4O3/c7-3-5-1-2-6(4-8)9-5/h1-4H	[CH](=O)C1(OC([CH]=O)=CC=1)	-37.605522
CPD-14104	5-formylfuran-2-carboxylate	NIL	InChI=1S/C6H4O4/c7-3-4-1-2-5(10-4)6(8)9/h1-3H,(H,8,9)/p-1	C([O-])(=O)C1(OC([CH]=O)=CC=1)	-100.88871
CPD-173	salicyl alcohol	C02323	InChI=1S/C7H8O2/c8-5-6-3-1-2-4-7(6)9/h1-4,8-9H,5H2	C(C1(C=CC=CC=1O))O	34.40897
CPD0-2357	furfural	C14279	InChI=1S/C5H4O2/c6-4-5-2-1-3-7-5/h1-4H	[CH](=O)C1(OC=CC=1)	-7.6755176
CPD-17102	5-(dihydroxymethyl)furan-2-carbaldehyde	C20900	InChI=1S/C6H6O4/c7-3-4-1-2-5(10-4)6(8)9/h1-3,6,8-9H	C(O)(O)C1(OC([CH]=O)=CC=1)	-63.03328
CPD-14105	furan-2,5-dicarboxylate	NIL	InChI=1S/C6H4O5/c7-5(8)3-1-2-4(11-3)6(9)10/h1-2H,(H,7,8)(H,9,10)/p-2	C([O-])(=O)C1(OC(C([O-])=O)=CC=1)	-164.796
CPD-17103	5-(dihydroxymethyl)furan-2-carboxylate	NIL	InChI=1S/C6H6O5/c7-5(8)3-1-2-4(11-3)6(9)10/h1-2,5,7-8H,(H,9,10)/p-1	C([O-])(=O)C1(OC(C(O)O)=CC=1)	-126.31646
CPD-101	&epsilon;-caprolactone	C01880	InChI=1S/C6H10O2/c7-6-4-2-1-3-5-8-6/h1-5H2	C1(OCCCCC1)=O	47.611206
CPD-11497	3-methoxy-4-hydroxyphenylglycol	C05594	InChI=1S/C9H12O4/c1-13-9-4-6(8(12)5-10)2-3-7(9)11/h2-4,8,10-12H,5H2,1H3/t8-/m0/s1	COC1(=C(O)C=CC(C(O)CO)=C1)	14.243445
VANILLYL_MANDELATE	vanillyl mandelate	C05584	InChI=1S/C9H10O5/c1-14-7-4-5(2-3-6(7)10)8(11)9(12)13/h2-4,8,10-11H,1H3,(H,12,13)/p-1/t8-/m1/s1	COC1(C(O)=CC=C(C=1)C(O)C(=O)[O-])	-60.101967
CPD-400	guaiacol	C01502	InChI=1S/C7H8O2/c1-9-7-5-3-2-4-6(7)8/h2-5,8H,1H3	COC1(C=CC=CC=1O)	47.43897
CPD-11875	normetanephrine	C05589	InChI=1S/C9H13NO3/c1-13-9-4-6(8(12)5-10)2-3-7(9)11/h2-4,8,11-12H,5,10H2,1H3/p+1/t8-/m0/s1	COC1(=C(O)C=CC(C(O)C[N+])=C1)	69.723625
CPD-7650	3-methoxytyramine	C05587	InChI=1S/C9H13NO2/c1-12-9-6-7(4-5-10)2-3-8(9)11/h2-3,6,11H,4-5,10H2,1H3/p+1	COC1(C=C(C=CC=1O)CC[N+])	107.763626
METHYLAMINE	methylamine	C00218	InChI=1S/CH5N/c1-2/h2H2,1H3/p+1	C[N+]	70.25467
CPD-19492	3-ethyl-2-oxosuccinate	NIL	InChI=1S/C6H8O5/c1-2-3(5(8)9)4(7)6(10)11/h3H,2H2,1H3,(H,8,9)(H,10,11)/p-2	CCC(C([O-])=O)C(C(=O)[O-])=O	-128.7115
CPD-7651	homovanillate	C05582	InChI=1S/C9H10O4/c1-13-8-4-6(5-9(11)12)2-3-7(8)10/h2-4,10H,5H2,1H3,(H,11,12)/p-1	COC1(=C(C=CC(=C1)CC([O-])=O)O)	-22.06197
CPD-784	5-carboxymethyl-2-hydroxymuconate	C04186	InChI=1S/C8H8O7/c9-5(8(14)15)2-1-4(7(12)13)3-6(10)11/h1-2,9H,3H2,(H,10,11)(H,12,13)(H,14,15)/p-3/b4-1+,5-2-	C([O-])(=O)CC(=CC=C(C([O-])=O)O)C([O-])=O	-191.55295
CPD0-1258	DL-1,3-diaminopropan-2-ol	NIL	InChI=1S/C3H10N2O/c4-1-3(6)2-5/h3,6H,1-2,4-5H2/p+2	C([N+])C(O)C[N+]	76.32521
CPD-425	hippurate	C01586	InChI=1S/C9H9NO3/c11-8(12)6-10-9(13)7-4-2-1-3-5-7/h1-5H,6H2,(H,10,13)(H,11,12)/p-1	C(=O)([O-])CNC(=O)C1(C=CC=CC=1)	-1.7730882
CPD-10012	carboxyspermidine	NIL	InChI=1S/C8H19N3O2/c9-4-2-6-11-5-1-3-7(10)8(12)13/h7,11H,1-6,9-10H2,(H,12,13)/p+2/t7-/m0/s1	C([N+])CC[N+]CCCC([N+])C([O-])=O	139.5953
CPD0-1197	L-mannonate	NIL	InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-5,7-11H,1H2,(H,12,13)/p-1/t2-,3-,4+,5+/m0/s1	C(=O)([O-])C(O)C(O)C(O)C(O)CO	-155.98975
CPD-16697	1,3,7-trimethyl-5-hydroxyisourate	C21144	InChI=1S/C8H10N4O4/c1-10-4-8(16,12(3)6(14)9-4)5(13)11(2)7(10)15/h16H,1-3H3	CN2(C(=O)N(C)C(C1(O)(N(C)C(=O)N=C12))=O)	-13.958798
L-N2-2-CARBOXYETHYLARGININE	L-N<SUP>2</SUP>-(2-carboxyethyl)arginine	C06655	InChI=1S/C9H18N4O4/c10-9(11)13-4-1-2-6(8(16)17)12-5-3-7(14)15/h6,12H,1-5H2,(H,14,15)(H,16,17)(H4,10,11,13)/p-1/t6-/m0/s1	C(CCC(NCCC(=O)[O-])C(=O)[O-])NC(=[N+])N	37.31699
CPD-19408	2-hydroxy-3-carboxy-6-methoxy-hexa-2,4-dienoate	NIL	InChI=1S/C8H8O7/c1-15-5(9)3-2-4(7(11)12)6(10)8(13)14/h2-3,10H,1H3,(H,11,12)(H,13,14)/p-2/b3-2+,6-4+	COC(=O)C=CC(C([O-])=O)=C(O)C([O-])=O	-178.74152
CPD-385	1,2-benzoquinone	C02351	InChI=1S/C6H4O2/c7-5-3-1-2-4-6(5)8/h1-4H	C1(=CC(C(C=C1)=O)=O)	-2.4955196
CIS-12-DIHYDROXY-ETCETERA-CARBOXYLATE	cis-1,2-dihydroxy-4-methylcyclohexa-3,5-diene-1-carboxylate	C06729	InChI=1S/C8H10O4/c1-5-2-3-8(12,7(10)11)6(9)4-5/h2-4,6,9,12H,1H3,(H,10,11)/p-1	CC1(=CC(O)C(C=C1)(O)C([O-])=O)	-40.23197
CPD-12425	4-(hydroxylamino)-<i>N,N'</i>-dimethylaniline	C19681	InChI=1S/C8H12N2O/c1-10(2)8-5-3-7(9-11)4-6-8/h3-6,9,11H,1-2H3	CN(C)C1(=CC=C(NO)C=C1)	118.57345
CPD0-2462	(S)-4-amino-4,5-dihydro-2-furancarboxylate	NIL	InChI=1S/C5H7NO3/c6-3-1-4(5(7)8)9-2-3/h1,3H,2,6H2,(H,7,8)/t3-/m1/s1	C1(OC(C(=O)[O-])=CC([N+])1)	-39.122154
CPD-16509	(<i>R</i>)-2-methylpyrrolidine	NIL	InChI=1S/C5H11N/c1-5-3-2-4-6-5/h5-6H,2-4H2,1H3/p+1/t5-/m1/s1	CC1(CCC[N+]1)	133.67139
KOJIC-ACID	kojic acid	C14516	InChI=1S/C6H6O4/c7-2-4-1-5(8)6(9)3-10-4/h1,3,7,9H,2H2/p-1	C(C1(OC=C(C(C=1)=O)[O-]))O	-72.96646
CPD-15920	2-aminopurine	NIL	InChI=1S/C5H5N5/c6-5-7-1-3-4(10-5)9-2-8-3/h1-2H,(H3,6,7,8,9,10)	C1(=NC(N)=NC2(NC=NC1=2))	84.94661
2-METHYLMALEATE	citraconate	C02226	InChI=1S/C5H6O4/c1-3(5(8)9)2-4(6)7/h2H,1H3,(H,6,7)(H,8,9)/p-2/b3-2-	CC(=CC(=O)[O-])C(=O)[O-]	-104.613754
CPD-10543	&alpha;-D-quinovopyranose	C08352	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5-,6+/m1/s1	CC1(C(O)C(O)C(O)C(O)O1)	-58.79656
CPD0-2060	2,6-diaminopurine	NIL	InChI=1S/C5H8N6/c6-3-2-4(9-1-8-2)11-5(7)10-3/h1,3H,6H2,(H,8,9)(H3,7,10,11)	C1(NC2(=C(N=1)N=C(N)NC(N)2))	119.71997
3-Methyl-Adenines	3-methyladenine	C00913	InChI=1S/C6H7N5/c1-11-3-10-5(7)4-6(11)9-2-8-4/h2-3H,7H2,1H3	CN1(C2(=NC=NC(=C(N)N=C1)2))	155.21785
CARBOXYETHYL-3-5-CYCLOHEXADIENE-1-2-DIOL	3-(5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate	C11588	InChI=1S/C9H12O4/c10-7-3-1-2-6(9(7)13)4-5-8(11)12/h1-3,7,9-10,13H,4-5H2,(H,11,12)/p-1/t7-,9+/m1/s1	C(CCC1(=CC=CC(C(O)1)O))(=O)[O-]	-15.129743
CPD0-2377	<i>N</i><sup>7</sup>-methylguanine	C02242	InChI=1S/C6H7N5O/c1-11-2-8-4-3(11)5(12)10-6(7)9-4/h2H,1H3,(H3,7,9,10,12)	CN1(C=NC2(N=C(NC(=O)C1=2)N))	68.88884
CPD-19180	<i>N</i><sup>6</sup>-methyladenine	C08434	InChI=1S/C6H7N5/c1-7-5-4-6(10-2-8-4)11-3-9-5/h2-3H,1H3,(H2,7,8,9,10,11)	CNC2(C1(=C(NC=N1)N=CN=2))	110.29884
CPD-12279	2-iminoacetate	NIL	InChI=1S/C2H3NO2/c3-1-2(4)5/h1,3H,(H,4,5)/p-1	C(=O)([O-])C=N	-74.78981
CPD-13319	3-methylguanine	C02230	InChI=1S/C6H7N5O/c1-11-4-3(8-2-9-4)5(12)10-6(11)7/h2H,1H3,(H,8,9)(H2,7,10,12)	CN2(C(N)=NC(=O)C1(N=CNC=12))	68.88884
1-ETHYLADENINE	<i>N</i><sup>1</sup>-ethyladenine	NIL	InChI=1S/C7H9N5/c1-2-12-4-11-7-5(6(12)8)9-3-10-7/h3-4H,2,8H2,1H3	CCN2(C=NC1(C(N=CN=1)=C(N)2))	177.3801
N1-METHYLADENINE	<i>N</i><sup>1</sup>-methyladenine	C02216	InChI=1S/C6H7N5/c1-11-3-10-6-4(5(11)7)8-2-9-6/h2-3H,7H2,1H3	CN2(C=NC1(C(N=CN=1)=C(N)2))	155.21785
CPD-19524	7-methylhypoxanthine	NIL	InChI=1S/C6H6N4O/c1-10-3-9-5-4(10)6(11)8-2-7-5/h2-3H,1H3,(H,7,8,11)	CN1(C2(=C(N=C1)N=CNC(=O)2))	54.557724
ISOBUTANOL	isobutanol	C14710	InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3	CC(C)CO	60.611206
CPD-13320	7-methyladenine	C02241	InChI=1S/C6H7N5/c1-11-3-10-6-4(11)5(7)8-2-9-6/h2-3H,1H3,(H2,7,8,9)	CN2(C=NC1(=NC=NC(N)=C12))	117.75885
N3-METHYLCYTOSINE	<i>N</i><sup>3</sup>-methylcytosine	NIL	InChI=1S/C5H7N3O/c1-8-4(6)2-3-7-5(8)9/h2-3H,1H3,(H2,6,7,9)/p+1	C[N+]1(C(NC=CC(N)=1)=O)	64.68691
VERATRALDEHYDE	veratraldehyde	C02201	InChI=1S/C9H10O3/c1-11-8-4-3-7(6-10)5-9(8)12-2/h3-6H,1-2H3	COC1(=C(OC)C=C(C=C1)[CH]=O)	52.701202
CPD-18323	2-methyladenine	NIL	InChI=1S/C6H7N5/c1-3-10-5(7)4-6(11-3)9-2-8-4/h2H,1H3,(H3,7,8,9,10,11)	CC1(=NC(N)=C2(N=CNC(=N1)2))	103.85884
CPD-9934	fumigatol	NIL	InChI=1S/C8H10O4/c1-4-3-5(9)8(12-2)7(11)6(4)10/h3,9-11H,1-2H3	CC1(C(O)=C(O)C(OC)=C(O)C=1)	-12.608797
TRIS	tris	C07182	InChI=1S/C4H11NO3/c5-4(1-6,2-7)3-8/h6-8H,1-3,5H2/p+1	C(O)C([N+])(CO)CO	4.1713915
CPD-159	(<i>S</i>)-5-amino-3-oxohexanoate	C03656	InChI=1S/C6H11NO3/c1-4(7)2-5(8)3-6(9)10/h4H,2-3,7H2,1H3,(H,9,10)/t4-/m0/s1	CC(CC(CC([O-])=O)=O)[N+]	-0.09768506
CPD-19036	1,2-epoxyhexane	NIL	InChI=1S/C6H12O/c1-2-3-4-6-5-7-6/h6H,2-5H2,1H3	CCCCC1(OC1)	110.28345
2-AMINO-3-KETOADIPATE	2-amino-3-ketoadipate	C05520	InChI=1S/C6H9NO5/c7-5(6(11)12)3(8)1-2-4(9)10/h5H,1-2,7H2,(H,9,10)(H,11,12)/p-2	C(CC(=O)[O-])C(=O)C(N)C(=O)[O-]	-113.59041
CPD-157	(2<i>Z</i>,4<i>E</i>)-2-hydroxy-6-oxonona-2,4-diene-1,9-dioate	C04479	InChI=1S/C9H10O6/c10-6(4-5-8(12)13)2-1-3-7(11)9(14)15/h1-3,11H,4-5H2,(H,12,13)(H,14,15)/p-2/b2-1+,7-3-	C([O-])(=O)CCC(=O)C=CC=C(C([O-])=O)O	-105.75927
HOMOGENTISATE	homogentisate	C00544	InChI=1S/C8H8O4/c9-6-1-2-7(10)5(3-6)4-8(11)12/h1-3,9-10H,4H2,(H,11,12)/p-1	C1(C(=CC(=C(C=1)O)CC([O-])=O)O)	-57.254215
CPD-19002	hydroxymethylene acetate	NIL	InChI=1S/C3H6O3/c1-3(5)6-2-4/h4H,2H2,1H3	CC(OCO)=O	-57.20328
TARTRONATE-S-ALD	tartronate semialdehyde	C01146	InChI=1S/C3H4O4/c4-1-2(5)3(6)7/h1-2,5H,(H,6,7)/p-1	[CH](=O)C(O)C(=O)[O-]	-119.4187
CPD-18914	ethylenediaminetriacetate	NIL	InChI=1S/C8H14N2O6/c11-6(12)3-9-1-2-10(4-7(13)14)5-8(15)16/h9H,1-5H2,(H,11,12)(H,13,14)(H,15,16)/p-1	C(C[N+]CC([O-])=O)[N+](CC([O-])=O)CC([O-])=O	-86.537506
CPD-283	6-oxo-1,4,5,6-tetrahydronicotinate	C04226	InChI=1S/C6H7NO3/c8-5-2-1-4(3-7-5)6(9)10/h3H,1-2H2,(H,7,8)(H,9,10)/p-1	C1(=O)(NC=C(C(=O)[O-])CC1)	-46.73534
AMMONIA	ammonia	C00014	InChI=1S/H3N/h1H3	[NH3]	11.853362
NITROGEN-MOLECULE	N<sub>2</sub>	C00697	InChI=1S/N2/c1-2	N#N	4.5
THYMINE	thymine	C00178	InChI=1S/C5H6N2O2/c1-3-2-6-5(9)7-4(3)8/h2H,1H3,(H2,6,7,8,9)	CC1(C(=O)NC(NC=1)=O)	-10.083278
CPD-7032	3-methylbutanol	C07328	InChI=1S/C5H12O/c1-5(2)3-4-6/h5-6H,3-4H2,1-2H3	CC(CCO)C	82.773445
CPD-18915	ethylenediamine-<i>N</i>,<i>N</i>'-diacetate	NIL	InChI=1S/C6H12N2O4/c9-5(10)3-7-1-2-8-4-6(11)12/h7-8H,1-4H2,(H,9,10)(H,11,12)	C(C[N+]CC([O-])=O)[N+]CC([O-])=O	-24.56657
NITROGEN-OXIDE	nitrogen dioxide	NIL	InChI=1S/NO2/c2-1-3/q+1	[N+](=O)=O	-65.91206
7-AMINOMETHYL-7-DEAZAGUANINE	preQ<sub>1</sub>	NIL	InChI=1S/C7H9N5O/c8-1-3-2-10-5-4(3)6(13)12-7(9)11-5/h2H,1,8H2,(H4,9,10,11,12,13)/p+1	C([N+])C2(C1(C(=O)NC(N)=NC=1NC=2))	85.27015
CPD0-2459	triethanolamine	NIL	InChI=1S/C6H15NO3/c8-4-1-7(2-5-9)3-6-10/h8-10H,1-6H2/p+1	C(O)C[NH+](CCO)CCO	49.245876
PURINE	purine	C15587	InChI=1S/C5H4N4/c1-4-5(8-2-6-1)9-3-7-4/h1-3H,(H,6,7,8,9)	C1(=NC=NC2(NC=NC1=2))	70.615486
CPD-18928	hematinate	NIL	InChI=1S/C8H9NO4/c1-4-5(2-3-6(10)11)8(13)9-7(4)12/h2-3H2,1H3,(H,10,11)(H,9,12,13)/p-1	CC1(C(=O)NC(=O)C(CCC([O-])=O)=1)	-73.0731
12-DIHYDROXY-6-METHYLCYCLOHEXA-35-DIEN	1,2-dihydroxy-6-methylcyclohexa-3,5-dienecarboxylate	C06731	InChI=1S/C8H10O4/c1-5-3-2-4-6(9)8(5,12)7(10)11/h2-4,6,9,12H,1H3,(H,10,11)/p-1	CC1(=CC=CC(O)C(O)1C(=O)[O-])	-40.23197
GAMMA-GLUTAMYL-GAMMA-AMINOBUTYRALDEH	4-(&gamma;-L-glutamylamino)butanal	C15700	InChI=1S/C9H16N2O4/c10-7(9(14)15)3-4-8(13)11-5-1-2-6-12/h6-7H,1-5,10H2,(H,11,13)(H,14,15)/t7-/m0/s1	[CH](=O)CCCNC(=O)CCC([N+])C(=O)[O-]	25.567924
